Block Id,BlockType,TextType,Confidence,Top,Left,Text
[8d16cbee-7aeb-46bf-b4d6-878e6510d9fa],WORD,HANDWRITING,94.406,0.00494,0.60431,[m]
[6bbfd884-6beb-4a9c-af6f-066688badb20],WORD,HANDWRITING,99.326,0.00729,0.66341,[imp]
[2efe8789-2fc7-4d17-b422-4790279d06b9],WORD,HANDWRITING,98.988,0.04731,0.34020,[AMLWCH]
[65e6a507-6659-40aa-be79-a060d53e775e],WORD,PRINTED,99.950,0.04252,0.61652,[IN]
[939e0268-aa80-408c-b5ed-0242393a5ac9],WORD,HANDWRITING,89.494,0.04072,0.66203,[1873]
[e716c580-4370-43ca-a1fb-01cb70f5d6a1],WORD,PRINTED,99.241,0.07278,0.05106,[Kept]
[87cf54a4-6b76-4fa6-a9af-f32102ea2385],WORD,PRINTED,99.940,0.07511,0.09713,[at]
[40dc4600-05d8-4f3e-9f70-918e89891943],WORD,HANDWRITING,54.142,0.06810,0.12145,[Bodewry.]
[bfb7f5cb-3589-4860-b929-c86761e95e91],WORD,PRINTED,99.917,0.07255,0.60504,[by]
[18aebfac-348d-4fc5-ac84-e7bbba76c698],WORD,PRINTED,99.501,0.09782,0.05031,[Latitude]
[6ad53de6-38e2-48f6-a700-252fe610f280],WORD,HANDWRITING,59.017,0.09105,0.11989,[33° 23' N]
[f8ec858d-e68a-427b-891c-a949d97b10fc],WORD,HANDWRITING,94.243,0.07959,0.29899,[(BODEWRYD)]
[1de95d5b-0efa-4571-bd60-2eab5229f5c3],WORD,PRINTED,99.865,0.09866,0.71816,[Above]
[bca0d04a-09be-4d3c-b344-16f7bb6e1d99],WORD,PRINTED,99.965,0.09883,0.76370,[Ground]
[838388c2-d95e-46ee-9c06-06479bac9e63],WORD,HANDWRITING,22.007,0.08963,0.82252,[1ftb in]
[a6c1dd63-b809-42df-acfa-793ed9ca9d1d],WORD,PRINTED,97.857,0.10785,0.60590,[ght]
[8d7e208e-c5a8-4a1e-b07f-0eb6a080bcfd],WORD,PRINTED,99.871,0.10802,0.63160,[of]
[be073b46-ebe1-4619-bef2-1564bd898ad9],WORD,PRINTED,99.795,0.10831,0.64945,[Receiver]
[3b42fa85-aac2-48e2-be4a-b95cf3f6131c],WORD,PRINTED,99.832,0.12810,0.05008,[Longitude]
[cabf20c9-ece4-467c-acb1-f67ddbbd98ab],WORD,HANDWRITING,60.853,0.11944,0.13747,[4°23]
[c7ffbccb-e001-446b-988e-dbdf462c0c65],WORD,HANDWRITING,87.843,0.12172,0.22570,[W]
[2c0361b6-ad24-4433-89b7-bce711123c24],WORD,HANDWRITING,99.416,0.12058,0.29381,[1873]
[bb143ad6-8ec6-434f-8d5b-9024a61a6c95],WORD,PRINTED,99.953,0.11774,0.61241,[Rain]
[45b4a57f-cac6-448a-82d3-a4f760c10b1a],WORD,PRINTED,99.772,0.11793,0.64809,[Gauge]
[c054abb2-121d-48e4-9156-e1b25af804ce],WORD,HANDWRITING,99.767,0.12515,0.43883,[1878]
[3029e122-3d95-426e-9192-38c5d22e4ddf],WORD,PRINTED,99.946,0.12896,0.71831,[Above]
[ee5b8a59-005a-459c-ac9c-8e1ba5ae6849],WORD,PRINTED,99.678,0.12936,0.76321,[Sea]
[f815de4d-eac9-4909-a33d-f6c1d7d33e14],WORD,PRINTED,99.906,0.12961,0.79104,[Level]
[1cf62e70-0f7f-4b8b-90a0-60e5b6b4e353],WORD,PRINTED,99.279,0.14493,0.10702,[CONDENSED]
[a81611d3-958c-4e88-b037-922b12227358],WORD,PRINTED,91.229,0.14502,0.17729,[INSTRUCTIONS.]
[b3215bb8-f5e3-4e8f-8a97-44b7dbf2a005],WORD,PRINTED,35.793,0.14417,0.60535,"[bund,]"
[accd4438-2491-4b23-9595-7a076dbca629],WORD,PRINTED,99.631,0.14444,0.63513,[quite]
[444fc7fb-8aa9-42e7-8607-51d137563752],WORD,PRINTED,99.268,0.14425,0.66489,[clear]
[9a512b6a-5ff8-416a-bd33-b1680f79f8a4],WORD,PRINTED,99.512,0.14442,0.69335,[of]
[f7588d87-7fb1-4132-a22a-cd9e8c4813ff],WORD,PRINTED,98.449,0.14492,0.70883,[trees]
[53b986ff-7688-439e-8de8-b0be074b867f],WORD,PRINTED,96.455,0.14480,0.73750,[and]
[7c70a54a-5991-46f7-a942-a3b59a144082],WORD,PRINTED,77.274,0.14564,0.76079,"[walls,]"
[23bad8ed-5768-4913-a08c-b076f8f23a37],WORD,PRINTED,99.585,0.14577,0.79393,[empty]
[76fd9c4d-ad71-46a9-8822-362915673e00],WORD,PRINTED,99.693,0.14520,0.82962,[it]
[82a6966c-a843-49c9-b0e7-ae3cfe5a18c5],WORD,PRINTED,99.943,0.14527,0.84097,[daily]
[39f15b28-3dec-49bc-b319-669e12694dbc],WORD,PRINTED,99.621,0.14615,0.86991,[at]
[7d451b15-9938-48fe-842e-7363d6d28517],WORD,PRINTED,94.298,0.14581,0.88366,[9]
[4e5e6403-bf52-4cbb-8468-530334d17fd6],WORD,PRINTED,98.899,0.14653,0.89253,"[a.m.,]"
[457f2cb3-e83e-4391-ae86-5a97e4267efd],WORD,PRINTED,99.938,0.15359,0.08390,[and]
[b8c489d6-bcd8-44ad-9153-f3ddb6f0cb95],WORD,PRINTED,99.787,0.15444,0.10646,[enter]
[cbacf3c3-ea68-4bef-94df-05b4d38519a9],WORD,PRINTED,98.828,0.15388,0.13699,[it]
[3ccf0e33-6fe4-4769-949a-9318d4ad59c4],WORD,PRINTED,99.917,0.15395,0.14803,[against]
[186d1001-3ab2-4843-8889-1f44ca35d82b],WORD,PRINTED,99.954,0.15384,0.18931,[the]
[217d5f67-a303-407a-9b9f-358ea622ff25],WORD,PRINTED,98.716,0.15369,0.20907,[preceding]
[c1e10779-dffa-40a3-9d2a-0c39c1ed12a0],WORD,PRINTED,57.697,0.15332,0.60691,[ount]
[aabcaf6b-8fc9-4a27-a779-0ea20e26ff4d],WORD,PRINTED,99.686,0.15291,0.63693,[entered]
[70318303-8409-4475-b481-759985268eb0],WORD,PRINTED,98.901,0.15482,0.67847,[as]
[6e3a2dde-5be9-4347-8c66-66f6ed0b148e],WORD,PRINTED,99.228,0.15319,0.69280,"[rain,]"
[83e50e9d-246e-4d3a-aee9-67512301a850],WORD,PRINTED,92.464,0.15473,0.72018,[an]
[91a07eed-17d4-41b6-8072-7c104638f7d8],WORD,PRINTED,78.059,0.15307,0.73559,"[""S""]"
[797d939e-00e8-4f7d-8732-aa98c396a84c],WORD,PRINTED,98.617,0.15354,0.76933,[being]
[2f95f727-b866-4c1a-87e7-8fc30ecc2691],WORD,PRINTED,99.164,0.15397,0.80225,[prefixed.]
[5aba48bc-a504-4a3b-b493-fe9495ce3b50],WORD,PRINTED,99.672,0.15397,0.85799,[With]
[fa53a1a3-e080-4bee-8894-093d91873fe7],WORD,PRINTED,98.368,0.15581,0.89110,[a]
[5e80310d-5eca-4748-b427-641ebeb0a53c],WORD,PRINTED,99.891,0.15424,0.90230,[low]
[d22d61d5-6ee1-45f0-9c26-5edea18ec7c6],WORD,PRINTED,99.792,0.16306,0.08447,[temperature]
[dc5af922-6249-41ef-87ef-c9b831a08d14],WORD,PRINTED,99.926,0.16292,0.15025,[and]
[24de16f0-7519-47a9-bd1b-981f6a8ffedb],WORD,PRINTED,99.011,0.16246,0.17260,[high]
[77a7ef05-ac6e-4f82-ba38-7ca099d3947c],WORD,PRINTED,99.554,0.16249,0.20121,"[wind,]"
[812504db-64cf-428f-92fb-a0cf4e6af9ff],WORD,PRINTED,99.834,0.16259,0.23314,[it]
[7be5f7d3-75d4-4644-ab8a-8dd37f4b30ad],WORD,PRINTED,99.918,0.16274,0.24549,[is]
[a88630f4-6202-4e01-b795-282ebaaa0976],WORD,PRINTED,99.651,0.16252,0.25763,[sometimes]
[8d945dc2-f60c-4fca-8588-bed2d691a807],WORD,PRINTED,97.332,0.16216,0.31362,[blown.out]
[777899fd-5074-43f5-93b0-1a5657fa7b7a],WORD,PRINTED,99.830,0.16234,0.36830,[of]
