Block Id,BlockType,TextType,Confidence,Top,Left,Text
[2776d992-f0c5-417c-9793-3ca1a068c92b],WORD,PRINTED,99.706,0.45422,0.79074,[Actual]
[542271d6-de4f-46c8-9e2f-f0ffb2ae74e7],WORD,PRINTED,95.320,0.45926,0.51042,[Distance.]
[77b6f4f3-ee94-45df-b052-5bcad4a8a3fe],WORD,PRINTED,98.054,0.45699,0.61904,[Object.]
[17ba844f-8ee4-4838-82fe-8b1403daaabc],WORD,PRINTED,96.651,0.45708,0.71850,[Standpoint.]
[f5836ad6-2792-4336-b5b0-696475ab0bca],WORD,PRINTED,99.762,0.46062,0.78869,[Distance]
[432ee571-2017-4151-a8f0-2d3d133dcf3f],WORD,PRINTED,86.065,0.45762,0.82764,[Bearing.]
[58eea41c-fb43-4af7-a252-a1f5958f6023],WORD,HANDWRITING,61.333,0.47574,0.21863,[Corner]
[995c1d90-b850-4b9e-beda-e616206a6fb5],WORD,HANDWRITING,99.770,0.47488,0.26384,[of]
[3d8d614a-5bdf-44bf-a496-bbdc4b474e3a],WORD,HANDWRITING,96.332,0.47368,0.27863,[fence]
[5d995bfe-d9fa-4054-aa75-72455d5d6120],WORD,PRINTED,91.326,0.47189,0.45958,[N]
[a306b7a7-096b-43e2-9629-9dd102dd57ee],WORD,PRINTED,97.989,0.47588,0.12984,[A]
[ddc9c5b7-e852-4c4a-a272-64f6886c99ca],WORD,PRINTED,85.591,0.47567,0.15134,[27]
[7af40cbf-5aca-4e79-acc8-94367d082169],WORD,PRINTED,97.071,0.47550,0.16466,[yds.]
[9c1ffd38-e4f1-45a9-990a-62903da671ff],WORD,PRINTED,94.128,0.47721,0.49989,[G]
[4650f3d6-e061-41e9-80fb-3071164747e3],WORD,PRINTED,80.639,0.47678,0.51795,[11]
[4c83b475-bb54-4688-8506-f301546b8523],WORD,PRINTED,95.633,0.47880,0.53135,[m.]
[74dd5899-216d-4dfe-acb6-e9d559752eaa],WORD,PRINTED,97.158,0.48282,0.45773,[N]
[9312a95e-24e0-4dc3-9139-81807c52f525],WORD,HANDWRITING,50.690,0.47560,0.57815,[Catrigg]
[c5e73553-2804-4644-833c-2bf38dd42137],WORD,HANDWRITING,92.913,0.47434,0.83182,[N]
[d1bd01e7-c0b9-4274-bfe8-6534a5181a66],WORD,PRINTED,97.758,0.48839,0.12983,[B]
[e42ab1bf-f012-4e7d-bd29-12c849a2026c],WORD,PRINTED,89.861,0.48844,0.15140,[55]
[de3925c8-7117-4779-9048-8ccc006eb68c],WORD,PRINTED,98.031,0.48854,0.16510,[yds.]
[1760d4c6-d075-433b-9fd9-623bc01c6e90],WORD,HANDWRITING,97.901,0.48696,0.21371,[Tree]
[1b1ce3b9-bfb3-49ef-aee1-884ac901cf9d],WORD,HANDWRITING,97.027,0.49067,0.24311,[near]
[50fbd58b-87e3-4d4c-908a-dcb289e56489],WORD,HANDWRITING,97.775,0.48798,0.27945,[gale]
[f0b3c34f-332c-4fd6-8e87-e32f56a390e0],WORD,PRINTED,97.725,0.49264,0.45737,[NW]
[2fd9d2f5-f1d9-42c4-8e4c-6a2a20b4892b],WORD,PRINTED,91.798,0.48974,0.50068,[H]
[c3913716-6c8c-4c94-9f39-db51235dfecb],WORD,PRINTED,33.554,0.48973,0.51748,[212]
[8a10446c-0fa3-4a29-8013-d77750f19a35],WORD,PRINTED,98.666,0.49187,0.53145,[m.]
[7735e66b-1b13-4337-a3fc-e7c439887efd],WORD,HANDWRITING,29.575,0.48981,0.57767,[Calbells]
[5419f43b-648d-4443-b5ee-fdaff9c86915],WORD,HANDWRITING,72.751,0.48726,0.83291,[5]
[2044c494-8578-4ad0-9357-6e9e4801dbfe],WORD,PRINTED,82.398,0.50160,0.12954,[C]
[953589fa-792e-4cc2-bad7-ff0a90bd6c6e],WORD,PRINTED,97.766,0.50146,0.14675,[110]
[5c736d10-ef13-404b-acfd-bfdb9be8f2b5],WORD,PRINTED,97.797,0.50180,0.16521,[yds.]
[0632a1cd-306e-4372-9f32-4ea1a7981532],WORD,HANDWRITING,64.424,0.49923,0.20965,[5.]
[186c915e-448e-43e8-9305-6dbffc66e94b],WORD,HANDWRITING,14.992,0.49868,0.22749,[Hou tru]
[9f578e8e-fff9-4725-ac26-aa3629e6e0a6],WORD,HANDWRITING,96.365,0.49826,0.26589,[from]
[7428d0d8-5932-4513-b12d-2974a41a0b9d],WORD,HANDWRITING,97.453,0.49802,0.29041,[home]
[ff5426d7-8194-4b89-93e7-c1aded01d211],WORD,PRINTED,98.813,0.50279,0.50055,[I]
[f9dc876e-0679-4cd5-b695-cbc49871bdb1],WORD,PRINTED,49.844,0.50330,0.51774,[412]
[5496091d-73f1-4df7-95ad-74437c8a9892],WORD,PRINTED,98.240,0.50472,0.53141,[m.]
[2f1136af-1c9f-4dc8-901c-71660373c49e],WORD,HANDWRITING,99.262,0.49992,0.57533,[High]
[dd606c32-6af3-432a-b5c7-b579f5939dc9],WORD,HANDWRITING,61.152,0.50015,0.61413,[Snab]
[cfe181e2-b8b6-4246-b9de-9fd779d0fbac],WORD,HANDWRITING,98.966,0.50197,0.65423,[Bank]
[2f689950-446f-4148-9b93-22378540cc59],WORD,PRINTED,72.831,0.50150,0.82898,[SSW]
[0006f941-dead-4122-b306-fcac6bf598e0],WORD,PRINTED,90.927,0.50928,0.45618,[SW]
[bf8b0948-6b2a-49e6-9eb1-d2341b953318],WORD,PRINTED,98.903,0.51461,0.12924,[D]
[8a0ed7d7-9fca-42d8-85f2-05ee7779f1bf],WORD,PRINTED,99.201,0.51480,0.14614,[220]
[80ff1186-4312-4a0c-91eb-d2b5975d8181],WORD,PRINTED,98.117,0.51501,0.16532,[yds.]
[a93c43ab-e867-4838-a04d-da4889c37e76],WORD,HANDWRITING,32.508,0.51377,0.20906,[Buch /]
[8d25a174-d443-46ad-9c1b-c48ad0db835f],WORD,HANDWRITING,72.547,0.51655,0.24995,[near]
[069b16db-2d66-44e8-aedd-afbdd5569d63],WORD,HANDWRITING,88.933,0.51405,0.27488,[popla)]
[66713682-0fdd-443c-8360-df3bc70b3d63],WORD,PRINTED,97.960,0.51559,0.49970,[J]
[663af1a9-11ab-405d-92b9-5f4e34ac3bcc],WORD,PRINTED,56.746,0.51584,0.51823,[71]
[93c16b1a-999c-435c-97f5-5c4873cfa530],WORD,PRINTED,97.466,0.51769,0.53169,[m.]
[5e69e08d-44d9-4c05-acd9-31031675afd7],WORD,HANDWRITING,67.598,0.51341,0.57520,[Glanaman]
[f49106a3-719d-449e-a539-d5f6387a149d],WORD,PRINTED,88.615,0.51446,0.83340,[S]
[7ea3529d-ce17-4ebb-a8c2-70fd30d56f05],WORD,PRINTED,97.317,0.52777,0.12957,[E]
[b83e3bd3-191e-4d4f-a3b5-69b0d315accf],WORD,PRINTED,99.440,0.52761,0.14587,[550]
[e40ab44f-ea4a-4d03-a9b2-d179bf3d7ada],WORD,PRINTED,97.786,0.52787,0.16505,[yds.]
[de1cadc5-3fff-4cfa-bfc9-b48d6312b805],WORD,HANDWRITING,43.565,0.52502,0.21034,[Denvers]
