Block Id,BlockType,TextType,Confidence,Top,Left,Text
[ab5a0fdf-11b0-4673-990f-789a1bdd2b64],WORD,PRINTED,99.949,0.14062,0.60329,[the]
[e68df6f0-bdb4-491e-99b2-02f9cc0affb1],WORD,PRINTED,97.711,0.14076,0.62612,"[ground,]"
[db984839-3b53-43da-a4e4-cd3d1e556b20],WORD,PRINTED,99.673,0.14091,0.67577,[quite]
[bc55d930-d4b8-436c-a337-ed81ebd90797],WORD,PRINTED,99.787,0.14099,0.70998,[clear]
[a07e6524-aec0-4e6b-9e7a-41445085cf12],WORD,PRINTED,99.817,0.14101,0.74194,[of]
[b5534da8-cbbe-43ba-8dc0-507048ea0027],WORD,PRINTED,99.857,0.14167,0.75700,[trees]
[31aee410-4a98-4277-bda3-75346c1455c4],WORD,PRINTED,99.987,0.14126,0.78832,[and]
[e9b36bf0-35a1-49e2-826d-93de7adc23b9],WORD,PRINTED,99.321,0.14121,0.81433,"[walls,]"
[13220320-435b-4ed2-822e-4ec84cb7a822],WORD,PRINTED,99.714,0.14233,0.85126,[empty]
[8df72794-97d2-4dd0-848e-f6dd63e5bf9f],WORD,PRINTED,99.918,0.14117,0.89196,[it]
[cb6b8367-0e7a-4638-80f5-981b53c1e3d1],WORD,PRINTED,99.967,0.14091,0.90557,[daily]
[37ba33d7-0657-4916-be50-df209c04cf29],WORD,PRINTED,99.539,0.15186,0.06018,[at]
[9de60637-136a-4b34-bafb-2cccba21c534],WORD,PRINTED,94.519,0.15159,0.07662,[9]
[6503238a-15bb-4ee8-94c8-31c95ece7a6a],WORD,PRINTED,96.196,0.15276,0.08749,"[a.m.,]"
[5ec67330-ad44-42f5-897a-0c6941bccd29],WORD,PRINTED,99.554,0.15130,0.12243,[and]
[09ba3f67-a92a-40b3-958a-bee0188967a3],WORD,PRINTED,99.810,0.15188,0.14852,[enter]
[3db8a17f-4e90-4936-8e1f-b108a3d91053],WORD,PRINTED,99.767,0.15100,0.18232,[it]
[30c77bee-7f87-4d9f-a3ce-f36a0cb9e5bb],WORD,PRINTED,99.919,0.15088,0.19598,[against]
[84a20fa9-5f84-46b9-9028-4ddc6c7dc79d],WORD,PRINTED,99.966,0.15052,0.24238,[the]
[9a40d997-9f4e-477d-81df-8519caa4dc03],WORD,PRINTED,99.469,0.15030,0.26539,[preceding]
[d080da2c-dbf6-4cc7-9c13-8d3f3dfc6039],WORD,PRINTED,98.642,0.14997,0.32577,[day.]
[41ee7993-704f-4c60-8ec1-61550368b540],WORD,PRINTED,99.638,0.14995,0.36417,[Snow]
[863f54ea-abc7-4203-a9a8-f7670e71bbd2],WORD,PRINTED,99.952,0.14942,0.39956,[should]
[bd05e3b2-7121-4988-95a5-021a3d824c96],WORD,PRINTED,99.916,0.14951,0.44299,[be]
[26d6c723-2ec6-42d0-8e7a-1eb0f5e35736],WORD,PRINTED,99.908,0.14945,0.45998,[melted]
[8bdebc2b-3673-4171-8810-67a0d4c8ea04],WORD,PRINTED,99.864,0.14946,0.50383,[slowly]
[c89f2493-9315-48a6-ab45-cd9c48d45161],WORD,PRINTED,99.877,0.14963,0.54588,[in]
[5cf00241-a93f-49f4-be8f-9de124a14c34],WORD,PRINTED,99.738,0.15134,0.56139,[a]
[db3fb63a-5b91-470b-8a77-b57053488d21],WORD,PRINTED,99.913,0.14943,0.57297,[closed]
[95c5953e-1677-4acb-aff2-bc33e083220b],WORD,PRINTED,99.450,0.14948,0.61189,[vessel]
[3c82ec3e-7747-45e2-a5f7-c2574f9a2c21],WORD,PRINTED,99.950,0.14951,0.64919,[and]
[536422b6-40bf-418f-9f59-a1c8d3680333],WORD,PRINTED,99.946,0.14979,0.67509,[the]
[c25bf711-44cc-4e5c-b468-67823214a0a1],WORD,PRINTED,99.940,0.15043,0.69829,[amount]
[f5665d2b-e1a0-40ba-bced-903119f98354],WORD,PRINTED,99.845,0.15015,0.74712,[entered]
[10720b84-1351-45e6-8173-7d5fe67e437d],WORD,PRINTED,99.913,0.15189,0.79547,[as]
[11673a6c-0288-426c-8387-dab553ab631c],WORD,PRINTED,99.661,0.15020,0.81370,"[rain,]"
[12571810-0fbc-44c3-a2b2-4f295a5ce64e],WORD,PRINTED,99.833,0.15189,0.84841,[an]
[52774369-358f-45cd-9b9d-d6ba850be6a1],WORD,PRINTED,48.472,0.15015,0.87035,"[""S""]"
[987ee19e-6f81-4e44-8663-7d68fd65c89a],WORD,PRINTED,99.951,0.14997,0.90349,[being]
[2a3dfe0b-a15c-47eb-8ddf-c1ad4fc77364],WORD,PRINTED,99.624,0.15947,0.06017,[prefixed.]
[ff19cba0-dcab-4e80-94df-eeed1931e95d],WORD,PRINTED,99.613,0.15894,0.12500,[With]
[5858b30b-569d-4f36-9a64-a4194727a8d7],WORD,PRINTED,99.307,0.16122,0.16015,[a]
[5ddc132d-f032-48f0-9d01-ca750a7df773],WORD,PRINTED,99.828,0.15924,0.17112,[low]
[da6e64ee-0f4d-49d5-a4d5-e880da984344],WORD,PRINTED,99.614,0.15944,0.19636,[temperature]
[c8f16c90-60c4-49fa-a3c8-af549d21d014],WORD,PRINTED,99.935,0.15868,0.26977,[and]
[e3a921b8-03dc-471d-84d3-0c27236b6abd],WORD,PRINTED,99.433,0.15835,0.29688,[high]
[902fb48b-ee29-432f-bd9e-9280e5c08c1f],WORD,PRINTED,99.827,0.15811,0.32827,"[wind,]"
[f90919dd-bc1f-4df7-9c4e-a60d14b8fcfb],WORD,PRINTED,99.920,0.15796,0.36559,[it]
[9226f621-dd78-4741-a380-3ce72ec35be0],WORD,PRINTED,99.951,0.15781,0.37935,[is]
[c470c08c-f2a5-45d3-a73c-5f6c9a8d2485],WORD,PRINTED,99.748,0.15804,0.39328,[sometimes]
[999e2727-2eb4-4e52-bbc5-8224f494b498],WORD,PRINTED,99.808,0.15742,0.45798,[blown]
[cad92dad-34db-452c-9d65-0b3e1c8e094f],WORD,PRINTED,99.949,0.15858,0.49800,[out]
[3c7e6985-b2eb-49c4-baa3-c211286da382],WORD,PRINTED,99.673,0.15785,0.52126,[of]
[6210598f-2bff-4d77-9f17-910aadfcabac],WORD,PRINTED,99.942,0.15768,0.53708,[the]
[54df80e3-aa06-47ef-8a97-7ac0b1c4348a],WORD,PRINTED,99.552,0.15728,0.55964,[funnel]
[44e4a8ff-49a3-403a-ae6e-c137f4718c91],WORD,PRINTED,87.398,0.15882,0.60089,[;]
[7521482d-a7c7-424a-a305-997f6376c22b],WORD,PRINTED,99.812,0.15738,0.61117,[then]
[e59b8ea3-c4d5-4a3a-8bb9-29d7a5f7a049],WORD,PRINTED,99.922,0.15731,0.64281,[take]
[7f6724c5-1dd1-429e-af44-2d1b332d48e2],WORD,PRINTED,99.532,0.15755,0.67142,[one-twelfth]
[4e25c31f-872e-413a-b10c-2f5fbe2fffe5],WORD,PRINTED,99.765,0.15790,0.74221,[of]
[8a8327ef-0214-44a1-a488-09082095c043],WORD,PRINTED,99.959,0.15792,0.75733,[the]
[f440128c-36cf-4219-b21a-0296f5a1f02c],WORD,PRINTED,99.886,0.15929,0.78037,[average]
[71c3c5ec-1bb2-45fe-bfbc-5bc89ec58499],WORD,PRINTED,99.909,0.15829,0.82702,[depth]
[5cd86568-a052-43ed-8c94-3d9a5934ec56],WORD,PRINTED,99.700,0.15809,0.86543,[of]
[97ef4852-c170-41e8-8744-8b8ed7c6f099],WORD,PRINTED,99.701,0.15973,0.88030,[snow]
[c567897a-6671-48b2-8e18-bcd702c6030e],WORD,PRINTED,99.974,0.15809,0.91320,[and]
[04518fbc-ecc6-47d1-9eda-94f642b1bee5],WORD,PRINTED,94.511,0.16825,0.06052,[enter]
[bfd9c222-6088-4ea4-8ad6-b50aeedb379c],WORD,PRINTED,99.954,0.16766,0.09468,[that]
[782fcfe7-c6f7-4d26-a2f7-7113e41b7852],WORD,PRINTED,99.965,0.16934,0.12264,[as]
[a681045a-7157-4f5f-bdf8-c87ae660fac4],WORD,PRINTED,99.976,0.16760,0.13902,[the]
[4f9ecef1-e4b5-4fc5-b405-af8b30b18f6a],WORD,PRINTED,99.828,0.16724,0.16124,[yield]
[fcd638ad-9703-4b74-8e34-680e9eaa584e],WORD,PRINTED,99.783,0.16718,0.19483,[of]
[aafaceba-0f89-4c06-8c30-e8f7e44ad9e1],WORD,PRINTED,96.731,0.16767,0.21261,"[water-e.g.,]"
[c53685c3-afce-4949-8070-88c7e506256c],WORD,PRINTED,99.797,0.16700,0.28742,[3]
[e4560839-ffb4-4694-8993-363ffe461855],WORD,PRINTED,99.882,0.16672,0.29879,[inches]
[1ceb937a-23da-40cc-8f08-c0c3dcbe7326],WORD,PRINTED,94.064,0.16785,0.33974,[snow=]
[5269f203-e875-483e-bad8-f10a407b8b75],WORD,PRINTED,59.013,0.16632,0.38777,[25]
[a4613f63-3452-4316-af30-1e1f94dfb9e9],WORD,PRINTED,99.816,0.16587,0.40751,[of]
[689a24aa-28e1-4fe3-bb06-1fb068bf3a93],WORD,PRINTED,99.504,0.16605,0.42371,[rain.]
[e2f39329-3217-42c9-b4b3-179332182396],WORD,PRINTED,99.689,0.16571,0.46669,[When]
[88215d1b-fb78-406d-9fca-e46b42ec8dc7],WORD,PRINTED,99.949,0.16590,0.50603,[there]
[9f296627-a6a6-4da3-a68e-43a40c94fc83],WORD,PRINTED,99.965,0.16593,0.54009,[is]
[e02a64ea-936a-4d8c-9e1c-cc3f4f67cedc],WORD,PRINTED,99.838,0.16742,0.55434,[no]
[af2ed2da-0045-4ab7-a5e2-e7f0483996dc],WORD,PRINTED,99.761,0.16601,0.57245,"[rain,]"
[04f9773a-303c-4ff1-84f4-2204f6e8c1e0],WORD,PRINTED,99.830,0.16732,0.60414,[a]
[41536f48-6eae-4ef7-bfc1-d99f2a7b8cad],WORD,PRINTED,99.953,0.16571,0.61513,[line]
[593094f1-99f4-40f9-b217-c93b9cea2088],WORD,PRINTED,99.960,0.16561,0.64123,[should]
[c325d035-1c2a-4791-8b84-b2402ae304b6],WORD,PRINTED,99.862,0.16577,0.68425,[be]
[b3ece3a6-fdb3-4bfe-92b2-b3e733468d1e],WORD,PRINTED,99.778,0.16574,0.70124,"[drawn,]"
