Block Id,BlockType,TextType,Confidence,Top,Left,Text
[5884d3b8-e5e8-4715-88bd-c5199ba4fb60],WORD,HANDWRITING,21.657,0.06689,0.02518,[Month]
[5d5a63d4-0c0b-4b7b-bd55-54d5699e3e54],WORD,HANDWRITING,93.912,0.08199,0.61816,[m]
[953e26a6-b149-4f35-98f5-93945c43f68b],WORD,HANDWRITING,99.147,0.08521,0.67663,[imp]
[bc9158f5-e8ab-4bbc-9920-c1114b321981],WORD,PRINTED,99.844,0.11824,0.26539,[REGISTER]
[de1412dd-666b-4bdf-8144-edac5e24fec5],WORD,PRINTED,99.974,0.11860,0.41880,[OF]
[9d8c317a-f1e5-4531-b4ba-6342e4178405],WORD,PRINTED,99.811,0.11749,0.46988,[RAINFALL]
[747b18ad-56fe-451e-878c-9f05723e23f7],WORD,PRINTED,99.942,0.11830,0.62801,[IN]
[ed176e73-edf6-45da-bc83-44e74aa73b5f],WORD,HANDWRITING,78.633,0.11645,0.67421,[1873]
[5cd2ea6a-16d3-48d7-a983-0f9d54b42074],WORD,PRINTED,99.407,0.14771,0.05544,[Kept]
[8e62b577-7a24-4458-ad12-e47af1922868],WORD,PRINTED,99.853,0.14950,0.10198,[at]
[fcaaae54-d676-490a-ad93-5621dcf7b8af],WORD,HANDWRITING,59.221,0.14157,0.12703,[Bodewrya]
[a4ceca89-f930-4deb-99a9-397566fe0531],WORD,HANDWRITING,98.997,0.14213,0.30642,[Anglesey]
[fa02b759-d0ed-4f77-b02c-e0af1b76ac99],WORD,HANDWRITING,48.621,0.14195,0.44885,[(station]
[bf6d333a-976e-4f52-9205-e60d89a93534],WORD,HANDWRITING,92.729,0.14466,0.53693,[44.)]
[4dfb4f7e-7556-462e-96d3-ea9d9d71d8fa],WORD,HANDWRITING,99.950,0.14562,0.61604,[by]
[ed597d52-87cc-480b-9066-0cb326433401],WORD,PRINTED,99.513,0.17085,0.05510,[Latitude]
[5ec90aeb-8abb-4d6c-91b4-3254ece939e2],WORD,HANDWRITING,57.869,0.16314,0.12533,[33° 23' N]
[c2d01878-80ef-45c4-b13b-34084e4e67f8],WORD,PRINTED,99.914,0.17805,0.59407,[Height]
[ec9d5d24-5a29-43a2-a8a3-79bb9c87bd7e],WORD,PRINTED,99.918,0.17866,0.64333,[of]
[a7574151-01db-4f47-aeda-41209e419979],WORD,PRINTED,99.618,0.17837,0.66108,[Receiver]
[9a87906c-361b-4b41-be6c-320c72a3fc48],WORD,PRINTED,99.785,0.17005,0.73074,[Above]
[512cda8d-698d-44db-9ffa-c18edc5bf758],WORD,PRINTED,99.829,0.16965,0.77637,[Ground]
[3e9406ab-9052-4af1-b207-44e9c270dfed],WORD,HANDWRITING,23.850,0.16080,0.83625,[1ftb in]
[747b55aa-22f8-476c-aa1b-881cb4a8667b],WORD,PRINTED,99.760,0.19872,0.05494,[Longitude]
[4005b315-8e62-46ff-8548-c7b8ccbc9da1],WORD,HANDWRITING,81.110,0.19023,0.14398,[4°23]
[ef650c3c-724e-464f-b2db-d6e130ffa2e1],WORD,HANDWRITING,94.997,0.19223,0.23153,[W]
[b8b050b8-331c-4d2e-b9ea-8dd28264008e],WORD,PRINTED,99.937,0.18849,0.31219,[Time]
[21e99d31-bf11-498e-b90f-4580ab240b3d],WORD,PRINTED,99.898,0.18851,0.35011,[of]
[b8134dbd-b5c2-42b7-b044-980a6a108017],WORD,PRINTED,99.718,0.18757,0.36807,[Observation]
[b53f62df-4fa4-4de1-b1a7-99d77bf551fc],WORD,HANDWRITING,62.491,0.18200,0.44997,[gam]
[d41354ed-8f00-4bc9-af0d-5f8966e8c5f3],WORD,PRINTED,99.936,0.18803,0.60629,[of]
[e5333d90-df4e-4e8f-ab1c-1b9ce48bcefa],WORD,PRINTED,99.941,0.18761,0.62417,[Rain]
[8eb1a2b4-5a29-4daa-a9e2-4ad6746d220b],WORD,PRINTED,99.066,0.18769,0.65975,[Gauge]
[e1425731-81dd-468c-825e-c79d81559c1d],WORD,PRINTED,99.863,0.19772,0.73067,[Above]
[c7d26075-d259-401c-ab38-3f6fc719bf75],WORD,PRINTED,99.675,0.19830,0.77652,[Sea]
[ceca561d-41f4-4950-80c7-da6477050247],WORD,PRINTED,99.884,0.19798,0.80519,[Level]
[2a84ef31-2525-4e51-b549-88b8a16cf38a],WORD,PRINTED,99.665,0.21375,0.11331,[CONDENSED]
[c0a02700-adc5-4b86-8d30-cd404f5d6108],WORD,PRINTED,22.958,0.21294,0.18464,[INSTRUCTIONs.-Fix]
[d35a1a9f-c569-4adc-a9b9-9d478b0cea7f],WORD,PRINTED,99.732,0.21320,0.30001,[the]
[cd837e69-7a2c-4aa2-bdd6-97e75b9ff819],WORD,PRINTED,98.812,0.21404,0.32007,[gauge]
[76c99bca-3e9c-422a-a160-5027cf7aba00],WORD,PRINTED,99.550,0.21273,0.35448,"[firmly,]"
[3782788e-a821-4104-beb4-d8efcdbfdefd],WORD,PRINTED,99.959,0.21257,0.39373,[with]
[dbafb225-3433-4115-9859-f84dc66e7a48],WORD,PRINTED,99.850,0.21261,0.42083,[its]
[e101a59b-727a-426b-a26a-6006b6be38cd],WORD,PRINTED,99.437,0.21244,0.43758,[orifice]
[68463f78-1a04-4102-8874-2ad96bd01a35],WORD,PRINTED,99.930,0.21200,0.47220,[level]
[ddd461cb-ab97-4103-9391-f030f1919b75],WORD,PRINTED,99.959,0.21207,0.50018,[and]
[0fb6bc10-992b-4507-b64c-55ea6e1071b7],WORD,PRINTED,94.730,0.21192,0.52321,[1 ft.]
[6a7267e5-7ce4-45a7-9f66-76f347b94f7a],WORD,PRINTED,99.489,0.21174,0.54756,[above]
[0ea1ff73-1586-41fc-a698-59b576780c88],WORD,PRINTED,99.969,0.21188,0.58203,[the]
[066d515d-0f05-460b-b88a-472cbd71387f],WORD,PRINTED,94.502,0.21182,0.60270,"[ground,]"
[e595f62e-4e06-4664-94ee-ce03b449fc63],WORD,PRINTED,99.675,0.21208,0.64702,[quite]
[96ac35dc-6af2-43a4-9231-394bc36defbd],WORD,PRINTED,99.384,0.21182,0.67714,[clear]
[f133cd18-9f08-4e7f-9838-0526375ad48e],WORD,PRINTED,99.733,0.21188,0.70586,[of]
[2822e317-b2e9-43ef-a77d-9a9f337aa994],WORD,PRINTED,99.734,0.21235,0.72193,[trees]
[db4a7d24-6e40-442f-9dee-911fc77ae466],WORD,PRINTED,99.876,0.21244,0.75117,[and]
[1bbdd564-87f9-48e9-8c0f-7db20c02217b],WORD,PRINTED,97.805,0.21248,0.77369,"[walls,]"
[62e63c10-f194-46af-b543-b80fa3ba759f],WORD,PRINTED,99.885,0.21355,0.80786,[empty]
[ca80159c-78bb-4934-bb12-66c162baeb1d],WORD,PRINTED,99.767,0.21302,0.84425,[it]
[b2c9ce7f-1c17-48cb-9136-32e6390e65e8],WORD,PRINTED,99.959,0.21297,0.85586,[daily]
[fe1de156-5f56-4c3e-a869-474a5ecadae2],WORD,PRINTED,99.610,0.21412,0.88530,[at]
[2f94e9b5-dfaa-464a-94f4-aa108753cd10],WORD,PRINTED,94.413,0.21355,0.89938,[9]
[398445a8-d3ba-48c9-8e3f-52a409634dcf],WORD,PRINTED,97.702,0.21413,0.90895,"[a.m.,]"
[62efb7eb-59e5-438e-932b-61b4038f776f],WORD,PRINTED,99.955,0.22221,0.08993,[and]
[54200a0b-8678-47bc-ae5e-c1e4286a455b],WORD,PRINTED,99.824,0.22296,0.11270,[enter]
[186d194b-ed09-4a98-8b14-d82bc29c2a8d],WORD,PRINTED,98.387,0.22225,0.14311,[it]
[c91d8ff6-193b-4463-9f17-89b5c8dae1e6],WORD,PRINTED,99.916,0.22217,0.15453,[against]
[cbcd8e36-5ae1-45f9-a4ff-5be7a38dab54],WORD,PRINTED,99.961,0.22179,0.19639,[the]
[910a9f11-eb6b-4a02-ba24-50adfd8ee2d6],WORD,PRINTED,99.850,0.22158,0.21682,[preceding]
[0b54828e-895f-4ea4-8cac-7e30c3eacb95],WORD,PRINTED,98.911,0.22143,0.27031,[day.]
[bd9e17c6-0c61-425e-8482-ea79bc814112],WORD,PRINTED,99.453,0.22125,0.30450,[Snow]
[18fd932d-00c1-46fc-bd83-cdd5b01c7275],WORD,PRINTED,99.869,0.22104,0.33729,[should]
[c618d7ef-571c-4626-bc4f-3241b91912e6],WORD,PRINTED,99.895,0.22122,0.37508,[be]
[805a3683-b5e8-4654-bb75-29ff44c4e042],WORD,PRINTED,99.098,0.22083,0.39093,[melted]
[866b7ba4-b966-459e-b381-475545cb8409],WORD,PRINTED,99.829,0.22052,0.42898,[slowly]
[5e96c1ee-57ed-401d-8d9c-6bd5cc734c35],WORD,PRINTED,99.906,0.22066,0.46624,[in]
[8d464477-cfce-437c-bd8b-2a56b461dd1a],WORD,PRINTED,99.490,0.22229,0.48052,[a]
[454c6bd3-e5eb-4e63-8304-4c6629bb0d84],WORD,PRINTED,99.917,0.22024,0.49087,[closed]
[296d6c21-4991-4c90-8fbf-68e42b78ae2a],WORD,PRINTED,98.772,0.22019,0.52510,[vessel]
[edc36f98-4ba0-40d4-9d7e-1a3aea73e43e],WORD,PRINTED,99.974,0.22016,0.55936,[and]
[4381cfd5-2bfd-4cb0-9e64-da419421144c],WORD,PRINTED,99.942,0.22006,0.58340,[the]
[a5324074-34f0-488e-bdf0-4332c4990d20],WORD,PRINTED,99.862,0.22080,0.60382,[amount]
[944d31d9-037c-49a0-8578-c2df87d45ada],WORD,PRINTED,99.800,0.22040,0.64896,[entered]
[0479de9d-aa55-45d5-ab62-9c36395362c9],WORD,PRINTED,99.718,0.22192,0.69092,[as]
[cac93767-2671-4750-8ea8-9de8acc313b4],WORD,PRINTED,98.763,0.22036,0.70550,"[rain,]"
[04fca6df-e92b-4486-ad8b-b903b9b425ab],WORD,PRINTED,98.443,0.22186,0.73293,[an]
[7a8a6412-b3ca-4dfe-92e0-29540812eb4b],WORD,PRINTED,64.304,0.22013,0.74942,"[""S""]"
[3515f5d4-78d0-4d03-94ec-b26d2a7059b6],WORD,PRINTED,99.676,0.22077,0.78316,[being]
[964c5bf6-c31e-4c08-8ae4-51bb984e8741],WORD,PRINTED,99.149,0.22110,0.81603,[prefixed.]
[33ab05a6-56b0-4d56-8c4e-602b78c30877],WORD,PRINTED,99.498,0.22122,0.87312,[With]
[257b67e9-6d22-4226-9d2a-4fb190175dbe],WORD,PRINTED,95.846,0.24015,0.08988,"[e.g.,]"
