Block Id,BlockType,TextType,Confidence,Top,Left,Text
[ebc8ad5a-4de8-470b-af0e-d75cf83b2c4c],WORD,HANDWRITING,91.376,0.18548,0.37401,[200]
[e8995507-81a1-41fa-a1fa-83621ccece41],WORD,PRINTED,84.979,0.18692,0.45146,[ft]
[fecacf62-5058-4624-b034-18093d421bc7],WORD,PRINTED,85.121,0.18329,0.69272,[C]
[c0410689-488f-4ed1-b4c7-92485905c8e1],WORD,PRINTED,99.961,0.20389,0.08743,[THE]
[377be275-4cec-4264-8fbc-660d03b17e49],WORD,PRINTED,99.834,0.20316,0.13702,[MORNING]
[1c24a31a-8ba3-4f38-9e3f-cc9cc47bc162],WORD,PRINTED,99.494,0.20244,0.23806,[MEASUREMENT]
[5a96b908-94b4-4cb6-91f7-e07b7baf983c],WORD,PRINTED,99.686,0.20280,0.39409,[IS]
[4a8eafa8-4ae6-43b1-bf37-411b708bc60e],WORD,PRINTED,99.906,0.20313,0.42213,[CREDITED]
[78a3d4b2-6761-4cf4-82e4-a91589e1c90f],WORD,PRINTED,99.922,0.20352,0.52546,[TO]
[097b66fe-d196-470d-ad7f-45ad1bead233],WORD,PRINTED,99.962,0.20344,0.56278,[THE]
[4ade9099-4ad9-45bf-9131-6655312ac540],WORD,PRINTED,99.877,0.20356,0.61276,[PREVIOUS]
[dfd1e026-2a79-4557-b73e-6470dcde46dd],WORD,PRINTED,66.346,0.20391,0.71690,[DAY.]
[a96dcbd0-58ce-490f-a2a0-48a93920366e],WORD,PRINTED,98.189,0.20851,0.85511,[Jan.]
[fd79fb4e-a028-4e1b-b8a5-9e40a5689a7e],WORD,PRINTED,96.258,0.20999,0.88501,"[I,]"
[6de46f57-4885-43fe-99ab-46e1d0573fd5],WORD,PRINTED,99.904,0.20845,0.89970,[following]
[8c58582b-2f06-4906-9150-90ddd73da380],WORD,PRINTED,99.866,0.21908,0.03903,[An]
[648d3680-c764-406a-8b0c-1291909b3091],WORD,PRINTED,99.628,0.21867,0.06714,[observer]
[d44c4f12-f148-43ef-b20c-f417e5eb62ae],WORD,PRINTED,99.902,0.21815,0.12645,[who]
[a8320ad2-b7e2-4445-a820-2df342167e40],WORD,PRINTED,99.974,0.21798,0.15884,[does]
[d2a6024d-a269-45e0-83a7-36c46eb4c249],WORD,PRINTED,99.957,0.21798,0.19372,[not]
[e45ed686-3402-4e72-91df-f241433d427c],WORD,PRINTED,99.559,0.21741,0.22178,[conform]
[f213b12d-f8fc-41dd-b970-10b3ded5ddb4],WORD,PRINTED,99.964,0.21781,0.28374,[to]
[63e5f8fb-8231-4f84-8fc7-c49a3f6d2b9a],WORD,PRINTED,99.904,0.21705,0.30245,[this]
[0fa46ee3-7193-466a-920b-6ac520c8be13],WORD,PRINTED,99.962,0.21695,0.33324,[rule]
[2b215fb8-cd7f-4dfd-abcd-990b968b9424],WORD,PRINTED,99.903,0.21672,0.36662,[should]
[bd68df5f-43ec-4c8b-8995-e0f20323e626],WORD,PRINTED,99.885,0.21688,0.41741,[insert]
[315ef2ee-f693-4d9b-b8a9-3271c606173f],WORD,PRINTED,99.899,0.21719,0.46322,[the]
[08dcd44b-8c56-4e99-9504-e1c90a7e61a8],WORD,PRINTED,99.555,0.21733,0.48868,[reading]
[bb6c3e0c-81e0-4acd-8bd6-1eddd0841562],WORD,PRINTED,99.912,0.21759,0.54635,[made]
[4572ef04-6b9f-42b2-a580-6e64f4a3c5aa],WORD,PRINTED,99.816,0.21977,0.58752,[on]
[fbada6f2-0555-40db-9bed-3405851cd425],WORD,PRINTED,99.937,0.21754,0.60942,[January]
[d4592a87-354b-4938-a435-c30fc46a6db7],WORD,PRINTED,65.271,0.21843,0.67571,[Ist]
[4ef82cce-10b4-43c1-ba0e-d2b046683f79],WORD,PRINTED,99.963,0.21797,0.70102,[of]
