Block Id,BlockType,TextType,Confidence,Top,Left,Text
[9e4e2457-a126-4dd9-86db-70a8ade7571a],WORD,HANDWRITING,19.371,0.00414,0.03047,[Amil]
[8a83deba-d277-4942-89f9-d334561276dd],WORD,HANDWRITING,41.265,0.01093,0.13680,[SW]
[5b1861ed-acd3-4425-923d-fe0beba9b6c2],WORD,PRINTED,99.835,0.03406,0.23588,[REGISTER]
[2f652e42-86ca-42ad-95af-5b2eb64719d3],WORD,PRINTED,99.929,0.03344,0.39684,[OF]
[a922f43d-5ae1-45a6-8cc5-dd5a86fe0a63],WORD,PRINTED,99.854,0.03345,0.45460,[RAINFALL]
[8fbcc3ce-86e9-4fd4-988a-8264d510bcd0],WORD,PRINTED,99.940,0.03368,0.62182,[IN]
[0a0b0604-cfcd-4172-a2ce-8c0e464ec777],WORD,HANDWRITING,99.822,0.03360,0.67454,[1880]
[961fbdd4-e963-4942-b949-a9bdd0b78691],WORD,PRINTED,99.179,0.06772,0.03174,[Kept]
[e511fb9e-b849-4185-a7bd-546b2485b647],WORD,PRINTED,99.903,0.06827,0.08806,[at]
[e9afa1bf-bdf9-4188-af97-61fcd453c157],WORD,HANDWRITING,91.327,0.04935,0.11418,[Bodorgan]
[076971d3-fc3d-4b40-9467-399dd5140524],WORD,PRINTED,99.948,0.06747,0.38444,[in]
[7432ad4e-18de-4996-8fef-aba45ef9789f],WORD,PRINTED,99.935,0.06717,0.41383,[the]
[1f746153-5e1a-4d17-bbd0-8117b10d7cb0],WORD,PRINTED,98.763,0.06708,0.45396,[County]
[795145d3-7f67-4906-9ab2-e1e10f5bb6aa],WORD,PRINTED,99.987,0.06683,0.53230,[of]
[2710f94b-a885-4b83-93fa-822d550c2d43],WORD,HANDWRITING,56.353,0.05444,0.56113,[anglesey]
[5e304ed2-7022-461e-9003-2a0c89d7e506],WORD,HANDWRITING,99.611,0.06764,0.71965,[by]
[51683d03-2ba6-41ac-933a-7387603851b5],WORD,HANDWRITING,23.782,0.04209,0.72675,[Hollaw]
[3a190314-915c-426f-aa58-4f2848642d57],WORD,PRINTED,99.693,0.09121,0.02945,[Latitude]
[4de4dd94-5b24-4b04-b1d3-589738fdef5b],WORD,PRINTED,99.859,0.08979,0.59914,[Diameter]
[4f56cb3f-7678-42f6-a8d0-f092e9916533],WORD,PRINTED,99.971,0.11002,0.28902,[Time]
[3d0af2e0-9830-4739-bfe4-f62d25c870c6],WORD,PRINTED,99.938,0.10967,0.32785,[of]
[451fad1b-49bc-489c-8377-a122ecef99a2],WORD,PRINTED,99.879,0.10925,0.34578,[Observation]
[7849cc91-3634-4166-a40f-d39a2d9bd58f],WORD,HANDWRITING,51.885,0.09918,0.43252,[9.am]
[f1977e24-f36e-476a-85c4-20b67c6c90e6],WORD,PRINTED,99.959,0.10970,0.59948,[Height]
[ecb24fae-c438-4544-a938-1e2fb6185d65],WORD,PRINTED,99.942,0.11018,0.64977,[of]
[9c45a483-fb90-49f8-bb97-a80b3ef4dbc7],WORD,PRINTED,99.843,0.11030,0.67135,[Receiver]
[383331bd-4d89-4493-ad32-c52ff7bb7a68],WORD,PRINTED,99.902,0.11107,0.73183,[above]
[03dd3e84-e55d-4e0e-85b9-4ddd086a9c0b],WORD,PRINTED,99.942,0.11131,0.77510,[Ground]
[275dedf8-fb50-4c4c-a3eb-f9a7b922e304],WORD,HANDWRITING,57.553,0.10026,0.83820,[4feel]
[8e47cfde-b890-494d-8d45-34a0aa0e8b76],WORD,PRINTED,99.825,0.12976,0.03048,[Longitude]
[79975c82-e0d2-4033-b5ab-524907ee9ee9],WORD,PRINTED,78.901,0.13519,0.63120,"[""]"
[31ba0e09-90c3-44ba-aab6-f79e6c72cfab],WORD,PRINTED,99.586,0.13092,0.77445,[Sea]
[6848ef4b-1a00-4bba-9358-6049c2daafe2],WORD,PRINTED,99.899,0.13098,0.80238,[Level]
[c9ae8946-0f75-445f-b8c4-9fa1d73493a2],WORD,PRINTED,99.239,0.14888,0.07913,[CONDENSED]
[87fba826-e092-4dfe-a214-90aae888807b],WORD,PRINTED,89.318,0.14841,0.15295,[INSTRUCTIONS.-Fix]
[e912611b-09c9-45c3-94c1-c91a2eb9b4f2],WORD,PRINTED,99.916,0.14844,0.27527,[the]
[25975891-3a37-4b68-8290-f6647c8b0494],WORD,PRINTED,99.841,0.15008,0.29804,[gauge]
[123cdab8-bedf-4fb1-99ee-b1675f77d6aa],WORD,PRINTED,99.653,0.14779,0.33610,"[firmly,]"
[a228d6b1-cc7f-43cc-8bf0-d677aba38185],WORD,PRINTED,99.938,0.14801,0.38023,[with]
[6d852f3e-f76d-4511-8724-18a307ae9e69],WORD,PRINTED,99.955,0.14804,0.41121,[its]
[830aaf4c-fbc8-494d-bcc8-871248d6d781],WORD,PRINTED,99.355,0.14785,0.43008,[orifice]
[13ff4bb5-11c7-4e46-8966-0ff8a743ec6a],WORD,PRINTED,99.945,0.14784,0.47022,[level]
[40e2759c-97b3-49dc-93ba-0ab966cf81be],WORD,PRINTED,99.982,0.14808,0.50248,[and]
[84b7bb51-cf97-4227-8c6f-9fc00eaf4a11],WORD,PRINTED,92.194,0.14858,0.52848,[1]
[a64ce6a0-d834-4ac1-8e02-d67595f66283],WORD,PRINTED,98.186,0.14844,0.53924,[ft.]
[20a9e661-84ae-48f4-ab5a-b32a8ae665df],WORD,PRINTED,99.869,0.14827,0.55766,[above]
