Block Id,BlockType,TextType,Confidence,Top,Left,Text
[8afffe4a-5815-4435-b418-165903879275],WORD,HANDWRITING,75.083,0.00374,0.39700,[S.a.]
[9fcd07d8-4b87-4583-89c4-f5af8bfed7dd],WORD,HANDWRITING,42.768,0.00504,0.54943,[Corro]
[defe2f2f-6d48-4d0b-a39e-db631cd6b945],WORD,HANDWRITING,90.900,0.00859,0.61508,[by]
[7e7f241a-0004-4d5f-94d8-0c64c5d45eb4],WORD,HANDWRITING,45.029,0.00839,0.65141,[Olo.]
[6fd4726a-ba2e-4beb-9419-0c35586d96ea],WORD,PRINTED,99.891,0.03693,0.24244,[REGISTER]
[d036fb0a-0fc2-4acf-8bc3-26fffae80cdd],WORD,PRINTED,99.968,0.03593,0.40873,[OF]
[749748d8-c3cb-4ce9-8562-8230e03a1e8f],WORD,PRINTED,99.689,0.03645,0.47007,[RAINFALL]
[26d6e330-3efe-4eda-8908-acb53ae90d95],WORD,PRINTED,99.935,0.03673,0.63914,[IN]
[021d9b67-0dc1-48ef-9e53-cad228eeae7b],WORD,PRINTED,96.758,0.03649,0.69548,[1877.]
[aa113ee7-e474-47cb-93ea-6be0ef783724],WORD,PRINTED,97.954,0.06695,0.03073,[Kept]
[241ca8ef-cc82-4fce-ae21-9285f7908d49],WORD,PRINTED,99.942,0.06900,0.08195,[at]
[bb740385-f68a-468a-a4cc-9e0a6da6b77d],WORD,HANDWRITING,47.034,0.06263,0.10737,[Bodewrya(station]
[82a91331-62ec-48b2-ba7d-f2e3dd7b47c4],WORD,PRINTED,99.449,0.06814,0.31192,[in]
[afe3c09b-3c64-47ce-a4b0-ef0cfc92a425],WORD,PRINTED,99.936,0.06771,0.33805,[the]
[55e2fe11-01b5-458d-8c27-aa3546f28f02],WORD,PRINTED,98.838,0.06716,0.37377,[County]
[1232fecd-e70a-4c58-8353-f6cab9717929],WORD,PRINTED,99.897,0.06737,0.44304,[of]
[b695b5f0-6f76-42c1-a883-753cd064d33e],WORD,HANDWRITING,99.409,0.06203,0.47877,[Anglesey]
[892197f3-5ed1-4d8e-a44d-64bdb058b32b],WORD,PRINTED,99.899,0.06757,0.63501,[by]
[5f29cebb-8e37-435b-a782-54147831113a],WORD,PRINTED,99.626,0.08985,0.02902,[Latitude]
[a8fbfd66-3a1d-423a-9bac-748c51713c22],WORD,HANDWRITING,43.917,0.08692,0.11407,[3.3]
[c82e253a-0c28-49df-8519-5524fe60c200],WORD,HANDWRITING,82.588,0.08766,0.16977,[2.3]
[c3b0d3e9-6527-4a41-8dc1-6579c4908b77],WORD,HANDWRITING,76.341,0.08703,0.20973,[N]
[6dfe8b69-f15b-4532-a0bf-4de4e1687d82],WORD,PRINTED,99.930,0.09152,0.72285,[Above]
