Block Id,BlockType,TextType,Confidence,Top,Left,Text
[9cf1a7e2-a04b-444c-88d1-aadcad9b024c],WORD,HANDWRITING,38.592,0.03286,0.65817,[ReP]
[e9749483-1e22-4a64-ba00-2bb632c319cb],WORD,HANDWRITING,92.090,0.03404,0.71325,[for]
[577aa711-ed59-42fe-8875-93ca489b8481],WORD,HANDWRITING,47.644,0.05291,0.71607,[Carr]
[94150deb-3434-4866-89de-42659a6bfc7c],WORD,HANDWRITING,60.242,0.03256,0.74805,[borr]
[98223831-daed-4d18-88d7-9d993435b248],WORD,HANDWRITING,31.356,0.05285,0.77316,[april/4th]
[aefb96e3-b269-49b6-895c-fb2a7eb911c7],WORD,HANDWRITING,19.504,0.03671,0.80597,[25-5-2-913]
[7b728046-ddb7-40de-8e96-f26fefe3984c],WORD,PRINTED,49.106,0.07661,0.26000,[III]
[b89ad4da-534a-4563-99b1-ef0d1c77667c],WORD,PRINTED,99.195,0.06556,0.51311,[NFALL]
[b866dd50-62c2-40e0-aed5-476a2f8971ae],WORD,PRINTED,99.929,0.06567,0.61295,[IN]
[b10e4f86-8930-4a32-ac2a-2dd4a47f14b0],WORD,PRINTED,96.923,0.06588,0.65700,[18]
[3cdd4689-0b84-4891-a48b-34af9d4a4ddc],WORD,HANDWRITING,75.625,0.06413,0.68374,[71.]
[da01ce50-ab7d-4141-b006-f83ad8377e44],WORD,PRINTED,98.058,0.10022,0.04691,[Kept]
[d0343f5c-adec-41bf-a63d-c900d38da71c],WORD,PRINTED,99.961,0.10218,0.09589,[at]
[2fa2ccb3-3469-483f-a7a8-1eff538304a3],WORD,HANDWRITING,90.059,0.09249,0.13224,[Station]
[29227314-004f-4ff4-b446-bed4620f62a7],WORD,HANDWRITING,99.329,0.09359,0.25207,[No]
[a9ae1dd1-bf18-4477-8941-2432ccab7d46],WORD,HANDWRITING,94.938,0.09338,0.29733,[23.]
[37bc9ea5-3826-485c-9e5d-4ebb3ed1857b],WORD,HANDWRITING,38.314,0.09359,0.34737,"[(Manaifron,]"
[17734914-1081-4bf9-83f0-83928261f08c],WORD,HANDWRITING,27.028,0.09270,0.49058,[anglessy)]
[2e9f4df0-a167-4407-96fe-1ddbaa5247d3],WORD,HANDWRITING,99.880,0.09911,0.59741,[by]
[1867e4d3-f528-4be8-a39a-d531e07a34f7],WORD,HANDWRITING,65.011,0.09388,0.63345,[W Wynn]
[0e118637-57d3-48b5-907b-accc609d8d50],WORD,HANDWRITING,72.869,0.09346,0.75328,[Williams]
[0646afc2-18ab-44aa-babe-a25bd71d3473],WORD,PRINTED,99.698,0.12240,0.04505,[Latitude]
[d2d748b3-0d05-4e22-b51f-d1939d5810f0],WORD,HANDWRITING,72.743,0.11573,0.14219,[53°9'N]
[0797e8bb-e5bc-4418-8ba0-f6f5820da97c],WORD,HANDWRITING,92.159,0.12153,0.48562,[31.50]
[ebc568b5-082e-4273-b67f-4a4e86d65ba0],WORD,PRINTED,99.899,0.13058,0.60051,[Height]
[d0aa0305-6380-46a5-9886-0c70d9745ac5],WORD,PRINTED,99.903,0.13089,0.64827,[of]
[4ae7d8bd-30fe-4fad-b2e8-ec2b2c36b73c],WORD,PRINTED,99.780,0.13058,0.66597,[Receiver]
[f78143de-097d-4311-802f-6b5680cdcba2],WORD,PRINTED,99.460,0.12136,0.73510,[Above]
[9fb29a0a-0454-431e-9d7e-2fb3af917a85],WORD,PRINTED,99.927,0.12143,0.77942,[Ground]
[dcbc3816-0aea-4154-8e9a-2b9d3d8bf2a7],WORD,HANDWRITING,38.549,0.11372,0.83936,[4ft gin]
[87f4ded9-eea1-4243-b600-be670f90225f],WORD,PRINTED,99.748,0.15210,0.04537,[Longitude]
[0313dbc0-2a33-42c0-a004-7018b66329aa],WORD,HANDWRITING,90.975,0.14334,0.14957,[4° 19' W]
[6ee1241b-6a66-418a-99e2-f4bd735b050e],WORD,PRINTED,99.972,0.14141,0.29687,[Time]
[d64b29c6-e0d9-485f-b0a5-26b47d94c853],WORD,PRINTED,99.964,0.14175,0.33412,[of]
[97f66a88-03b7-4a97-8462-e065c89fd975],WORD,PRINTED,99.843,0.14120,0.35045,[Observation]
[c7eff021-0af1-4d9a-b510-9c6039199571],WORD,HANDWRITING,64.827,0.13073,0.43326,[gam31.68]
[71ff82dc-c787-4671-b07e-7a7490abd650],WORD,PRINTED,99.913,0.14085,0.61223,[of]
[2611c555-00c9-4c6a-a8a7-a0551003bd27],WORD,PRINTED,99.951,0.14061,0.62992,[Rain]
[c80599dd-8fda-4a03-aad0-2c501fc1f79d],WORD,PRINTED,99.772,0.14028,0.66409,[Gauge]
[2e4d2c20-4387-4935-adbc-87c452dc0fd3],WORD,PRINTED,99.863,0.15081,0.73412,[Above]
[fb8e2f9e-5516-4b01-889e-4d82711f101f],WORD,PRINTED,99.668,0.15095,0.77806,[Sea]
[e5a9f229-a0c6-4697-b685-de18ebb5a251],WORD,PRINTED,99.867,0.15085,0.80349,[Level]
[8acc938b-740c-45ee-a573-1c6e34350e9c],WORD,HANDWRITING,94.421,0.14458,0.85625,[20ft]
[e376bbc7-f505-467d-b36a-22566a5dc8c1],WORD,PRINTED,99.783,0.16796,0.09830,[CONDENSED]
[d354a75d-5820-4330-af59-ebaf37926e67],WORD,PRINTED,84.188,0.16811,0.16779,[INSTRUCTIONS]
[194e3a3a-dba8-4e53-9868-d74f412740c7],WORD,PRINTED,90.137,0.16808,0.26276,[Fix]
[0ae29238-fcba-4291-987e-229736cfe4cc],WORD,PRINTED,99.909,0.16784,0.28528,[the]
[4bfd1cf6-7c59-4ec2-878e-298ff180d171],WORD,PRINTED,99.821,0.16925,0.30660,[gauge]
[bd731c7a-6456-416c-8ca3-a22c7437745e],WORD,PRINTED,99.457,0.16769,0.34133,"[firmly,]"
[e94b0bcd-1203-4884-9c77-150c532fed17],WORD,PRINTED,99.904,0.16719,0.38323,[with]
[ec94c292-e589-4090-b024-db97fb7257c4],WORD,PRINTED,99.960,0.16739,0.41243,[its]
[11cc63dc-4765-4ab0-8201-bb5e3c5ee767],WORD,PRINTED,99.420,0.16727,0.43153,[orifice]
[de6d8646-084e-4ea9-b49d-21499186e83a],WORD,PRINTED,99.941,0.16683,0.46905,[level]
[d7cf21cd-600c-48e7-815f-49c710e1a413],WORD,PRINTED,99.953,0.16686,0.50234,[and]
[a7a73923-d3cb-426d-a891-7b3ab3c8e8c6],WORD,PRINTED,96.641,0.16651,0.52633,[1 ft.]
[293b9945-8d1b-4125-9251-3638a0d9a544],WORD,PRINTED,99.946,0.16636,0.55314,[above]
[c7cd25c5-3553-40bd-920c-c949d67e7966],WORD,PRINTED,99.956,0.16629,0.59096,[the]
[0593e0af-4da5-4586-9fe4-d90259079baf],WORD,PRINTED,96.737,0.16625,0.61456,"[ground,]"
[a5e19fd7-1765-4efc-ab6f-04c3ae17b165],WORD,PRINTED,99.716,0.16653,0.66071,[quite]
[210c01f3-7ec2-4185-be77-72c34b0730f7],WORD,PRINTED,99.414,0.16656,0.69272,[clear]
[c424e021-6cad-43eb-a6a9-45674eae9ca5],WORD,PRINTED,99.788,0.16673,0.72219,[of]
[518c9f36-3015-46ac-9aaa-fa93ed1ca579],WORD,PRINTED,99.565,0.16733,0.73892,[trees]
[c55e316b-19c2-4294-9f06-ea20edf82908],WORD,PRINTED,99.937,0.16666,0.77135,[and]
[ca760a8c-396e-4c60-a5f2-a4ecd1b11240],WORD,PRINTED,98.253,0.16672,0.79553,"[walls,]"
[e169417e-26f0-42d4-aec6-a7c36195042a],WORD,PRINTED,99.717,0.16779,0.83125,[empty]
[8dfe221b-c74c-48c2-be80-28d59dcdd0b4],WORD,PRINTED,99.684,0.16653,0.86975,[it]
[178e3842-0cb1-4fbf-8e84-08bee67eba9a],WORD,PRINTED,99.912,0.16664,0.88077,[daily]
[1d927773-789e-4252-a67f-6c460d355c0b],WORD,PRINTED,99.933,0.16752,0.91179,[at]
[2049278f-04be-4a06-926e-1edfd8a49358],WORD,PRINTED,98.040,0.17685,0.07244,[9]
[7384ed8f-b449-4c87-8ded-08d9fa47da86],WORD,PRINTED,98.240,0.17773,0.08192,"[a.m.,]"
[ce339a01-2f8a-429d-84f2-bf58bf8917b9],WORD,PRINTED,99.934,0.17644,0.11487,[and]
[0a1e5c1c-7443-4b1f-96a2-d565fc17a4c3],WORD,PRINTED,99.876,0.17692,0.13917,[enter]
[dbb74ab6-c0c0-419f-b79a-b803cc4876a4],WORD,PRINTED,99.903,0.17665,0.17078,[it]
[ddc5e691-44b7-4858-874d-501489f66fa3],WORD,PRINTED,99.889,0.17640,0.18370,[against]
[6bc838ec-413c-4b3f-9b9e-f37ba274fd9e],WORD,PRINTED,99.907,0.17611,0.22663,[the]
[9365f958-0468-4081-9f70-0aa87fa4c036],WORD,PRINTED,99.825,0.17582,0.24785,[preceding]
[ae21aeac-164c-406d-bb4c-a8a17ed620af],WORD,PRINTED,99.423,0.17571,0.30507,[day.]
[87d89ff1-469d-4aed-bc53-ea7c80c9e34d],WORD,PRINTED,99.465,0.17563,0.34024,[Snow]
[36d8c40f-157e-41bf-847a-1a464f69c783],WORD,PRINTED,99.973,0.17552,0.37298,[should]
[4459a77b-4f94-494c-b816-02d33762a967],WORD,PRINTED,99.910,0.17548,0.41289,[be]
[bd359f29-9f50-424f-9142-83958b292cfb],WORD,PRINTED,99.950,0.17530,0.42901,[melted]
[9359742c-5c39-4ce0-a74a-7ef4037feeed],WORD,PRINTED,99.836,0.17476,0.46949,[slowly]
[46f79efa-08a4-486a-b580-2b6c306dc9dc],WORD,PRINTED,99.951,0.17516,0.50878,[in]
[8fe676b5-1c16-45f8-8596-dfe3e6acbedd],WORD,PRINTED,99.675,0.17667,0.52585,[a]
[a0d2d593-ba11-4f46-8ac2-1ac74bad8de8],WORD,PRINTED,99.882,0.17466,0.53891,[closed]
[68ce2b53-c0b2-48e5-84d1-2f0061d25247],WORD,PRINTED,99.508,0.17446,0.57568,[vessel]
[7363b8cf-b004-4f2b-a739-d798c0e3bd65],WORD,PRINTED,99.813,0.17443,0.60977,[and]
[5c8c3b1f-899e-47c7-a786-c6f3acec1e8e],WORD,PRINTED,99.971,0.17440,0.63428,[the]
[aec3faee-67b4-4d1b-af93-c064a0f47701],WORD,PRINTED,99.949,0.17474,0.65789,[amount]
[c2502437-1a52-43b6-8e4e-69868f8bbcb8],WORD,PRINTED,99.867,0.17441,0.70241,[entered]
[9fbbf6e4-4bdc-425c-84fc-c375d5f33b84],WORD,PRINTED,99.847,0.17625,0.74606,[as]
[0e6bf389-fe17-4706-92dc-f39405b2e959],WORD,PRINTED,99.521,0.17475,0.76299,"[rain,]"
[e9a12393-0824-4328-9a38-12cd9aa1796f],WORD,PRINTED,99.835,0.17631,0.79267,[an]
[3912b434-8322-4625-b2e6-4eefb60df98c],WORD,PRINTED,74.666,0.17413,0.81158,"[""S""]"
[c04f4ffb-4dd6-4ba1-8217-ecf9c9235e98],WORD,PRINTED,99.745,0.17491,0.84202,[being]
[3a9c5df4-5b48-4e77-b0e1-6c6e1cdb6c43],WORD,PRINTED,92.176,0.17457,0.87520,[prefixed.]
[702937b8-d65a-4542-ba42-a1d85ef29952],WORD,PRINTED,99.889,0.18410,0.07390,[With]
[b165fb90-fcad-4978-b0cb-406453393b61],WORD,PRINTED,99.085,0.18548,0.10662,[a]
[a9a734c0-375b-4e00-a3f4-568e5045ff9c],WORD,PRINTED,99.906,0.18448,0.11689,[low]
[59686a53-0684-49d5-8387-c3b6181ccb32],WORD,PRINTED,99.753,0.18462,0.14110,[temperature]
[8ba0620a-1998-4281-9b1c-b2acbfd3fdc1],WORD,PRINTED,99.969,0.18418,0.21042,[and]
[8b21ce8b-d7a7-4030-bfdf-7f0f34dca2d3],WORD,PRINTED,99.188,0.18366,0.23480,[high]
[8b30bdcc-33b3-42d6-8a16-86053a823cea],WORD,PRINTED,99.808,0.18368,0.26316,[wind]
[38a40b84-b3ed-4d31-9175-accdf73d4d24],WORD,PRINTED,99.770,0.18368,0.29478,[it]
[73e8e4cb-1af8-4f89-bf13-0d05a7b38295],WORD,PRINTED,99.137,0.18381,0.30733,[is]
[fff45148-944d-410c-8137-006542c9551b],WORD,PRINTED,99.608,0.18380,0.31909,[sometimes]
[b0fdc560-2c0d-42fc-bddb-4ce9724bcba9],WORD,PRINTED,99.745,0.18331,0.37946,[blown]
[57a64f4e-9116-4c9e-84d1-23a785d39f17],WORD,PRINTED,99.893,0.18417,0.41577,[out]
[45dc8a85-1777-4d93-9a1a-7ff14cb28ab6],WORD,PRINTED,99.819,0.18327,0.43781,[of]
