Block Id,BlockType,TextType,Confidence,Top,Left,Text
[e08dbee1-da1f-40fd-adcc-bb6eb29d9d2e],WORD,PRINTED,53.169,0.59144,0.09857,[E]
[f9bfa604-2071-4e4a-b764-7e625606d3d3],WORD,HANDWRITING,39.644,0.57828,0.33502,[O.]
[2180f4ac-679c-4114-ba68-5ced7e5f4c2e],WORD,HANDWRITING,99.572,0.57673,0.53043,[GALES]
[f94c0f57-ae42-4abc-92e3-31a206a1b644],WORD,HANDWRITING,68.168,0.57987,0.71455,[&]
[27ebe8cd-e397-4041-b92c-8b09b88fbaba],WORD,HANDWRITING,99.325,0.57955,0.76742,[FROST]
[c175ed6e-6c2d-4bd1-8c1d-b1b9d2b81357],WORD,PRINTED,99.936,0.60613,0.27165,[20]
[a90b7055-ecee-499f-9f82-d390e3e2e5e1],WORD,HANDWRITING,56.094,0.60387,0.33597,[O.]
[45a81c08-7c56-40e5-9fa0-f8be24413f7b],WORD,HANDWRITING,24.032,0.60816,0.58549,[10]
[731b9496-5fb7-4b73-8c97-0ab9fa9fe56f],WORD,PRINTED,99.411,0.63382,0.27175,[21]
[c89196d9-d3fe-4862-8a40-670fd5996fe4],WORD,HANDWRITING,49.761,0.63267,0.33547,[o.]
[61b68cf8-b2c8-4948-b673-7bbc46ab49a9],WORD,HANDWRITING,99.057,0.63034,0.47119,[FROST]
[3284903f-17c4-4420-9653-ae66f1705d45],WORD,PRINTED,99.913,0.66187,0.27180,[22]
[f9058751-ea8b-4238-9e7c-7f6c909fc8b8],WORD,HANDWRITING,74.420,0.65917,0.34427,[O.]
[c283089d-e0d2-450f-a4a8-f439ac2bb687],WORD,HANDWRITING,99.630,0.66143,0.49208,[FROST]
[abb92885-7721-4234-934c-5a8097513257],WORD,HANDWRITING,99.968,0.65920,0.68850,[DAY]
[c3dc062c-7997-4863-bad2-8bf062ca5e4e],WORD,HANDWRITING,62.215,0.66297,0.79353,[TNIGHT]
[10748c43-1974-4d73-a783-5e551a428c06],WORD,PRINTED,99.939,0.68713,0.27188,[23]
[65abd663-3e7c-480e-ba17-0cb5199c3545],WORD,HANDWRITING,49.728,0.68738,0.33852,[O.]
[03606b7b-4178-473c-a1e1-54e4e80d6c5f],WORD,HANDWRITING,18.309,0.69278,0.85118,"[i,]"
[b8ffbc8f-4b63-4400-97f8-6059f61406f8],WORD,PRINTED,99.906,0.71510,0.27158,[24]
[8d75bfde-bb33-478e-9237-9f71fe375f2d],WORD,HANDWRITING,47.470,0.71435,0.33944,[O.]
[1ed2cd42-786e-4ad0-b322-5c3f6af93061],WORD,HANDWRITING,35.901,0.71944,0.54824,"[,]"
[390cfdb1-60b9-494a-9f70-3273f0ab0860],WORD,HANDWRITING,62.230,0.72081,0.71928,[19]
[a0eaca41-b4bd-46ef-9025-a3e16411b01f],WORD,HANDWRITING,72.158,0.72320,0.85583,"[""]"
[fb2f95ca-959d-462b-b80c-ec3724d26fd3],WORD,PRINTED,99.926,0.74629,0.27182,[25]
[8edd1239-a549-46e3-bceb-f32be95bec96],WORD,HANDWRITING,41.030,0.74279,0.33747,[a]
[16dfd4ca-f088-4826-8e72-199518bdba98],WORD,HANDWRITING,57.523,0.74671,0.55087,[in]
[70ed6cfd-e0c6-4e04-b971-aa0697a308ec],WORD,HANDWRITING,54.673,0.74676,0.72004,"[""]"
[8591ead8-d816-4a32-88f6-8e0d473c4657],WORD,HANDWRITING,42.937,0.75114,0.85282,"[""]"
[46b65a22-711c-410f-af06-953b2ebc1685],WORD,PRINTED,99.922,0.77190,0.27219,[26]
[c97f3f6d-e2a1-4269-8832-836622bf7c3a],WORD,HANDWRITING,90.459,0.76606,0.40998,[14]
[c67fc31c-b237-4d89-959d-34b3412a1a5b],WORD,HANDWRITING,88.471,0.76889,0.48357,[SLOW]
[5801b4f6-0d87-4090-9f52-786b9ee8386e],WORD,HANDWRITING,95.454,0.77516,0.66049,[THAW]
[a663f2ec-3576-4e07-b581-cf8f3a4bc6e4],WORD,PRINTED,99.881,0.79976,0.27185,[27]
[8e788f7e-0ea2-49ea-af67-072e03bc6402],WORD,HANDWRITING,99.725,0.79426,0.39874,[03]
[80827680-2d86-4912-b3d9-7fb20a134882],WORD,HANDWRITING,82.833,0.80135,0.50702,[THAWING]
[200bc5b5-50d0-4d25-bf28-2672be5ed568],WORD,PRINTED,99.912,0.82831,0.27196,[28]
[a95965fb-d974-4f28-853a-0a0573cd5487],WORD,HANDWRITING,54.664,0.82368,0.38538,[-02]
[bb91b885-196e-4e17-a770-37d1e43aa142],WORD,PRINTED,99.953,0.85329,0.27205,[29]
[27839d11-5afd-4ff6-8a97-d6bdaf184c21],WORD,HANDWRITING,92.712,0.85234,0.39978,[05]
[2ae61734-f2df-48c5-b0b9-3cd03afa7244],WORD,HANDWRITING,20.212,0.82851,0.46533,[SMALL]
[56aee9e2-8b15-4b7f-9875-0e29747fa467],WORD,HANDWRITING,99.828,0.85854,0.88526,[FROST]
