Block Id,BlockType,TextType,Confidence,Top,Left,Text
[bbb69747-90ae-43e7-9a07-02b017eeef9f],WORD,HANDWRITING,98.675,0.02595,0.13278,[ANGLESEY]
[5892dd91-5657-4818-9f9f-63041d8b90d8],WORD,HANDWRITING,17.275,0.01413,0.65766,[RePfarborr]
[bc110c28-a35e-41d6-b9eb-0f25a4cfc845],WORD,PRINTED,99.858,0.04817,0.50616,[NFALL]
[6060e846-c683-46e6-bdbc-bfbe3e1e77c1],WORD,PRINTED,99.908,0.04814,0.61120,[IN]
[6449ebfe-feb0-41d5-b30a-acc077d499fe],WORD,HANDWRITING,93.338,0.04646,0.65711,[187%]
[09f33c9b-2a00-42e1-b133-4c73a9a39207],WORD,HANDWRITING,63.839,0.03457,0.71805,[Carr]
[924c07c5-92d4-419c-8158-3aaa33401d9b],WORD,HANDWRITING,41.925,0.03457,0.77549,[april14th]
[28a5dc05-7677-4898-b2e6-909d92c5b536],WORD,HANDWRITING,76.805,0.06670,0.11434,[MENAIFRON]
[62dfa90d-9c86-4bfe-b3fb-a69a43cd8d5a],WORD,PRINTED,72.607,0.08277,0.02354,[Ke]
[75cfdadc-53d7-460b-ad64-e16a312f02e2],WORD,HANDWRITING,27.042,0.07542,0.50372,[unglessy)]
[99874367-0ce2-460e-aa45-4a33c8370c10],WORD,HANDWRITING,98.683,0.08156,0.59389,[by]
[35b66260-94f1-4229-b66a-ebda1b07357d],WORD,HANDWRITING,66.864,0.07681,0.63197,[W Wynn]
[fde90850-9055-43ff-9ade-630f570b32de],WORD,HANDWRITING,59.555,0.07728,0.75674,[William]
[1accccaf-0640-4bce-b088-bd5e19dd0cd0],WORD,PRINTED,59.321,0.10534,0.02077,[Latil]
[71cdf180-cf2c-412f-a95d-4cbb28501b5a],WORD,HANDWRITING,95.811,0.10410,0.14239,"[1871,]"
[1f0f12c3-16ad-43be-90b3-e8804ab8149f],WORD,HANDWRITING,81.758,0.10336,0.24298,[79-80]
[7dbc8b29-6734-4962-b5f4-68051d09b431],WORD,HANDWRITING,45.313,0.10579,0.50326,[150]
[67b063d6-1a04-470d-9af2-e8094642007b],WORD,PRINTED,99.932,0.11321,0.59779,[Height]
[bf49d305-18e3-4cda-b29d-774a0d66d13f],WORD,PRINTED,99.960,0.11353,0.64710,[of]
[643a5baa-c67f-4c46-8d5b-39504ace83e2],WORD,PRINTED,99.599,0.11345,0.66464,[Receiver]
[d7a24b10-34fb-4b98-a50b-0d55d8a7d9dc],WORD,PRINTED,99.919,0.10400,0.73598,[Above]
[03c2432b-ccb6-4ab1-9c78-6d89091d9d0d],WORD,PRINTED,99.959,0.10417,0.78326,[Ground]
[844c3252-d126-4bff-b1b5-e34f1c1ca4a3],WORD,HANDWRITING,29.975,0.09679,0.84525,[4ft min]
[a5c1f023-a316-4915-b2ff-bbd9430e266d],WORD,HANDWRITING,49.467,0.11340,0.50374,[2.31.68]
[534db0bd-1052-4ff9-b2cd-4506712deef6],WORD,PRINTED,99.924,0.12352,0.60977,[of]
[6331d889-374a-445c-ab7d-b2c3f2fcc91b],WORD,PRINTED,99.865,0.12343,0.62824,[Rain]
